0,38,14
0,38,15
0,38,16
0,38,17
0,38,18
0,38,19
0,38,20
0,38,21
0,38,22
0,38,23
0,38,24
0,38,25
0,38,26
0,38,27
0,38,28
0,38,29
0,38,30
0,38,31
0,38,32
0,38,33
0,38,34
0,38,35
0,38,36
0,38,37
0,38,38
0,38,39
0,38,40
0,38,41
0,38,42
0,38,43
0,38,44
0,38,45
0,38,46
0,38,47
0,38,48
0,38,49
0,38,50
0,38,51
0,38,52
0,38,53
0,38,54
0,38,55
0,38,56
0,38,57
0,38,58
0,38,59
0,38,60
0,39,0
0,39,1
0,39,2
0,39,3
0,39,4
0,39,5
0,39,6
0,39,7
0,39,8
0,39,9
0,39,10
0,39,11
0,39,12
0,39,13
0,39,14
0,39,15
0,39,16
0,39,17
0,39,18
0,39,19
0,39,20
0,39,21
0,39,22
0,39,23
0,39,24
0,39,25
0,39,26
0,39,27
0,39,28
0,39,29
0,39,30
0,39,31
0,39,32
0,39,33
0,39,34
0,39,35
0,39,36
0,39,37
0,39,38
0,39,39
0,39,40
0,39,41
0,39,42
0,39,43
0,39,44
0,39,45
0,39,46
0,39,47
0,39,48
0,39,49
0,39,50
0,39,51
0,39,52
0,39,53
0,39,54
0,39,55
0,39,56
0,39,57
0,39,58
0,39,59
0,39,60
0,40,0
0,40,1
0,40,2
0,40,3
0,40,4
0,40,5
0,40,6
0,40,7
0,40,8
0,40,9
0,40,10
0,40,11
0,40,12
0,40,13
0,40,14
0,40,15
0,40,16
0,40,17
0,40,18
0,40,19
0,40,20
0,40,21
0,40,22
0,40,23
0,40,24
0,40,25
0,40,26
0,40,27
0,40,28
0,40,29
0,40,30
0,40,31
0,40,32
0,40,33
0,40,34
0,40,35
0,40,36
0,40,37
0,40,38
0,40,39
0,40,40
0,40,41
0,40,42
0,40,43
0,40,44
0,40,45
0,40,46
0,40,47
0,40,48
0,40,49
0,40,50
0,40,51
0,40,52
0,40,53
0,40,54
0,40,55
0,40,56
0,40,57
0,40,58
0,40,59
0,40,60
0,41,0
0,41,1
0,41,2
0,41,3
0,41,4
0,41,5
0,41,6
0,41,7
0,41,8
0,41,9
0,41,10
0,41,11
0,41,12
0,41,13
0,41,14
0,41,15
0,41,16
0,41,17
0,41,18
0,41,19
0,41,20
0,41,21
0,41,22
0,41,23
0,41,24
0,41,25
0,41,26
0,41,27
0,41,28
0,41,29
0,41,30
0,41,31
0,41,32
0,41,33
0,41,34
0,41,35
0,41,36
0,41,37
0,41,38
0,41,39
0,41,40
0,41,41
0,41,42
0,41,43
0,41,44
0,41,45
0,41,46
0,41,47
0,41,48
0,41,49
0,41,50
0,41,51
0,41,52
0,41,53
0,41,54
0,41,55
0,41,56
0,41,57
0,41,58
0,41,59
0,41,60
0,42,0
0,42,1
0,42,2
0,42,3
0,42,4
0,42,5
0,42,6
0,42,7
0,42,8
0,42,9
0,42,10
0,42,11
0,42,12
0,42,13
0,42,14
0,42,15
0,42,16
0,42,17
0,42,18
0,42,19
0,42,20
0,42,21
0,42,22
0,42,23
0,42,24
0,42,25
0,42,26
0,42,27
0,42,28
0,42,29
0,42,30
0,42,31
0,42,32
0,42,33
0,42,34
0,42,35
0,42,36
0,42,37
0,42,38
0,42,39
0,42,40
0,42,41
0,42,42
0,42,43
0,42,44
0,42,45
0,42,46
0,42,47
0,42,48
0,42,49
0,42,50
0,42,51
0,42,52
0,42,53
0,42,54
0,42,55
0,42,56
0,42,57
0,42,58
0,42,59
0,42,60
0,43,0
0,43,1
0,43,2
0,43,3
0,43,4
0,43,5
0,43,6
0,43,7
0,43,8
0,43,9
0,43,10
0,43,11
0,43,12
0,43,13
0,43,14
0,43,15
0,43,16
0,43,17
0,43,18
0,43,19
0,43,20
0,43,21
0,43,22
0,43,23
0,43,24
0,43,25
0,43,26
0,43,27
0,43,28
0,43,29
0,43,30
0,43,31
0,43,32
0,43,33
0,43,34
0,43,35
0,43,36
0,43,37
0,43,38
0,43,39
0,43,40
0,43,41
0,43,42
0,43,43
0,43,44
0,43,45
0,43,46
0,43,47
0,43,48
0,43,49
0,43,50
0,43,51
0,43,52
0,43,53
0,43,54
0,43,55
0,43,56
0,43,57
0,43,58
0,43,59
0,43,60
0,44,0
0,44,1
0,44,2
0,44,3
0,44,4
0,44,5
0,44,6
0,44,7
0,44,8
0,44,9
0,44,10
0,44,11
0,44,12
0,44,13
0,44,14
0,44,15
0,44,16
0,44,17
0,44,18
0,44,19
0,44,20
0,44,21
0,44,22
0,44,23
0,44,24
0,44,25
0,44,26
0,44,27
0,44,28
0,44,29
0,44,30
0,44,31
0,44,32
0,44,33
0,44,34
0,44,35
0,44,36
0,44,37
0,44,38
0,44,39
0,44,40
0,44,41
0,44,42
0,44,43
0,44,44
0,44,45
0,44,46
0,44,47
0,44,48
0,44,49
0,44,50
0,44,51
0,44,52
0,44,53
0,44,54
0,44,55
0,44,56
0,44,57
0,44,58
0,44,59
0,44,60
0,45,0
0,45,1
0,45,2
0,45,3
0,45,4
0,45,5
0,45,6
0,45,7
0,45,8
0,45,9
0,45,10
0,45,11
0,45,12
0,45,13
0,45,14
0,45,15
0,45,16
0,45,17
0,45,18
0,45,19
0,45,20
0,45,21
0,45,22
0,45,23
0,45,24
0,45,25
0,45,26
0,45,27
0,45,28
0,45,29
0,45,30
0,45,31
0,45,32
0,45,33
0,45,34
0,45,35
0,45,36
0,45,37
0,45,38
0,45,39
0,45,40
0,45,41
0,45,42
0,45,43
0,45,44
0,45,45
0,45,46
0,45,47
0,45,48
0,45,49
0,45,50
0,45,51
0,45,52
0,45,53
0,45,54
0,45,55
0,45,56
0,45,57
0,45,58
0,45,59
0,45,60
0,46,0
0,46,1
0,46,2
0,46,3
0,46,4
0,46,5
0,46,6
0,46,7
0,46,8
0,46,9
0,46,10
0,46,11
0,46,12
0,46,13
0,46,14
0,46,15
0,46,16
0,46,17
0,46,18
0,46,19
0,46,20
0,46,21
0,46,22
0,46,23
0,46,24
0,46,25
0,46,26
0,46,27
0,46,28
0,46,29
0,46,30
0,46,31
0,46,32
0,46,33
0,46,34
0,46,35
0,46,36
0,46,37
0,46,38
0,46,39
0,46,40
0,46,41
0,46,42
0,46,43
0,46,44
0,46,45
0,46,46
0,46,47
0,46,48
0,46,49
0,46,50
0,46,51
0,46,52
0,46,53
0,46,54
0,46,55
0,46,56
0,46,57
0,46,58
0,46,59
0,46,60
0,47,0
0,47,1
0,47,2
0,47,3
0,47,4
0,47,5
0,47,6
0,47,7
0,47,8
0,47,9
0,47,10
0,47,11
0,47,12
0,47,13
0,47,14
0,47,15
0,47,16
0,47,17
0,47,18
0,47,19
0,47,20
0,47,21
0,47,22
0,47,23
0,47,24
0,47,25
0,47,26
0,47,27
0,47,28
0,47,29
0,47,30
0,47,31
0,47,32
0,47,33
0,47,34
0,47,35
0,47,36
0,47,37
0,47,38
0,47,39
0,47,40
0,47,41
0,47,42
0,47,43
0,47,44
0,47,45
0,47,46
0,47,47
0,47,48
0,47,49
0,47,50
0,47,51
0,47,52
0,47,53
0,47,54
0,47,55
0,47,56
0,47,57
0,47,58
0,47,59
0,47,60
0,48,0
0,48,1
0,48,2
0,48,3
0,48,4
0,48,5
0,48,6
0,48,7
0,48,8
0,48,9
0,48,10
0,48,11
0,48,12
0,48,13
0,48,14
0,48,15
0,48,16
0,48,17
0,48,18
0,48,19
0,48,20
0,48,21
0,48,22
0,48,23
0,48,24
0,48,25
0,48,26
0,48,27
0,48,28
0,48,29
0,48,30
0,48,31
0,48,32
0,48,33
0,48,34
0,48,35
0,48,36
0,48,37
0,48,38
0,48,39
0,48,40
0,48,41
0,48,42
0,48,43
0,48,44
0,48,45
0,48,46
0,48,47
0,48,48
0,48,49
0,48,50
0,48,51
0,48,52
0,48,53
0,48,54
0,48,55
0,48,56
0,48,57
0,48,58
0,48,59
0,48,60
0,49,0
0,49,1
0,49,2
0,49,3
0,49,4
0,49,5
0,49,6
0,49,7
0,49,8
0,49,9
0,49,10
0,49,11
0,49,12
0,49,13
0,49,14
0,49,15
0,49,16
0,49,17
0,49,18
0,49,19
0,49,20
0,49,21
0,49,22
0,49,23
0,49,24
0,49,25
0,49,26
0,49,27
0,49,28
0,49,29
0,49,30
0,49,31
0,49,32
0,49,33
0,49,34
0,49,35
0,49,36
0,49,37
0,49,38
0,49,39
0,49,40
0,49,41
0,49,42
0,49,43
0,49,44
0,49,45
0,49,46
0,49,47
0,49,48
0,49,49
0,49,50
0,49,51
0,49,52
0,49,53
0,49,54
0,49,55
0,49,56
0,49,57
0,49,58
0,49,59
0,49,60
0,50,0
0,50,1
0,50,2
0,50,3
0,50,4
0,50,5
0,50,6
0,50,7
0,50,8
0,50,9
0,50,10
0,50,11
0,50,12
0,50,13
0,50,14
0,50,15
0,50,16
0,50,17
0,50,18
0,50,19
0,50,20
0,50,21
0,50,22
0,50,23
0,50,24
0,50,25
0,50,26
0,50,27
0,50,28
0,50,29
0,50,30
0,50,31
0,50,32
0,50,33
0,50,34
0,50,35
0,50,36
0,50,37
0,50,38
0,50,39
0,50,40
0,50,41
0,50,42
0,50,43
0,50,44
0,50,45
0,50,46
0,50,47
0,50,48
0,50,49
0,50,50
0,50,51
0,50,52
0,50,53
0,50,54
0,50,55
0,50,56
0,50,57
0,50,58
0,50,59
0,50,60
0,51,0
0,51,1
0,51,2
0,51,3
0,51,4
0,51,5
0,51,6
0,51,7
0,51,8
0,51,9
0,51,10
0,51,11
0,51,12
0,51,13
0,51,14
0,51,15
0,51,16
0,51,17
0,51,18
0,51,19
0,51,20
0,51,21
0,51,22
0,51,23
0,51,24
0,51,25
0,51,26
0,51,27
0,51,28
0,51,29
0,51,30
0,51,31
0,51,32
0,51,33
0,51,34
0,51,35
0,51,36
0,51,37
0,51,38
0,51,39
0,51,40
0,51,41
0,51,42
0,51,43
0,51,44
0,51,45
0,51,46
0,51,47
0,51,48
0,51,49
0,51,50
0,51,51
0,51,52
0,51,53
0,51,54
0,51,55
0,51,56
0,51,57
0,51,58
0,51,59
0,51,60
0,52,0
0,52,1
0,52,2
0,52,3
0,52,4
0,52,5
0,52,6
0,52,7
0,52,8
0,52,9
0,52,10
0,52,11
0,52,12
0,52,13
0,52,14
0,52,15
0,52,16
0,52,17
0,52,18
0,52,19
0,52,20
0,52,21
0,52,22
0,52,23
0,52,24
0,52,25
0,52,26
0,52,27
0,52,28
0,52,29
0,52,30
0,52,31
0,52,32
0,52,33
0,52,34
0,52,35
0,52,36
0,52,37
0,52,38
0,52,39
0,52,40
0,52,41
0,52,42
0,52,43
0,52,44
0,52,45
0,52,46
0,52,47
0,52,48
0,52,49
0,52,50
0,52,51
0,52,52
0,52,53
0,52,54
0,52,55
0,52,56
0,52,57
0,52,58
0,52,59
0,52,60
0,53,0
0,53,1
0,53,2
0,53,3
0,53,4
0,53,5
0,53,6
0,53,7
0,53,8
0,53,9
0,53,10
0,53,11
0,53,12
0,53,13
0,53,14
0,53,15
0,53,16
0,53,17
0,53,18
0,53,19
0,53,20
0,53,21
0,53,22
0,53,23
0,53,24
0,53,25
0,53,26
0,53,27
0,53,28
0,53,29
0,53,30
0,53,31
0,53,32
0,53,33
0,53,34
0,53,35
0,53,36
0,53,37
0,53,38
0,53,39
0,53,40
0,53,41
0,53,42
0,53,43
0,53,44
0,53,45
0,53,46
0,53,47
0,53,48
0,53,49
0,53,50
0,53,51
0,53,52
0,53,53
0,53,54
0,53,55
0,53,56
0,53,57
0,53,58
0,53,59
0,53,60
0,54,0
0,54,1
0,54,2
0,54,3
0,54,4
0,54,5
0,54,6
0,54,7
0,54,8
0,54,9
0,54,10
0,54,11
0,54,12
0,54,13
0,54,14
0,54,15
0,54,16
0,54,17
0,54,18
0,54,19
0,54,20
0,54,21
0,54,22
0,54,23
0,54,24
0,54,25
0,54,26
0,54,27
0,54,28
0,54,29
0,54,30
0,54,31
0,54,32
0,54,33
0,54,34
0,54,35
0,54,36
0,54,37
0,54,38
0,54,39
0,54,40
0,54,41
0,54,42
0,54,43
0,54,44
0,54,45
0,54,46
0,54,47
0,54,48
0,54,49
0,54,50
0,54,51
0,54,52
0,54,53
0,54,54
0,54,55
0,54,56
0,54,57
0,54,58
0,54,59
0,54,60
0,55,0
0,55,1
0,55,2
0,55,3
0,55,4
0,55,5
0,55,6
0,55,7
0,55,8
0,55,9
0,55,10
0,55,11
0,55,12
0,55,13
0,55,14
0,55,15
0,55,16
0,55,17
0,55,18
0,55,19
0,55,20
0,55,21
0,55,22
0,55,23
0,55,24
0,55,25
0,55,26
0,55,27
0,55,28
0,55,29
0,55,30
0,55,31
0,55,32
0,55,33
0,55,34
0,55,35
0,55,36
0,55,37
0,55,38
0,55,39
0,55,40
0,55,41
0,55,42
0,55,43
0,55,44
0,55,45
0,55,46
0,55,47
0,55,48
0,55,49
0,55,50
0,55,51
0,55,52
0,55,53
0,55,54
0,55,55
0,55,56
0,55,57
0,55,58
0,55,59
0,55,60
0,56,0
0,56,1
0,56,2
0,56,3
0,56,4
0,56,5
0,56,6
0,56,7
0,56,8
0,56,9
0,56,10
0,56,11
0,56,12
0,56,13
0,56,14
0,56,15
0,56,16
0,56,17
0,56,18
0,56,19
0,56,20
0,56,21
0,56,22
0,56,23
0,56,24
0,56,25
0,56,26
0,56,27
0,56,28
0,56,29
0,56,30
0,56,31
0,56,32
0,56,33
0,56,34
0,56,35
0,56,36
0,56,37
0,56,38
0,56,39
0,56,40
0,56,41
0,56,42
0,56,43
0,56,44
0,56,45
0,56,46
0,56,47
0,56,48
0,56,49
0,56,50
0,56,51
0,56,52
0,56,53
0,56,54
0,56,55
0,56,56
0,56,57
0,56,58
0,56,59
0,56,60
0,57,0
0,57,1
0,57,2
0,57,3
0,57,4
0,57,5
0,57,6
0,57,7
0,57,8
0,57,9
0,57,10
0,57,11
0,57,12
0,57,13
0,57,14
0,57,15
0,57,16
0,57,17
0,57,18
0,57,19
0,57,20
0,57,21
0,57,22
0,57,23
0,57,24
0,57,25
0,57,26
0,57,27
0,57,28
0,57,29
0,57,30
0,57,31
0,57,32
0,57,33
0,57,34
0,57,35
0,57,36
0,57,37
0,57,38
0,57,39
0,57,40
0,57,41
0,57,42
0,57,43
0,57,44
0,57,45
0,57,46
0,57,47
0,57,48
0,57,49
0,57,50
0,57,51
0,57,52
0,57,53
0,57,54
0,57,55
0,57,56
0,57,57
0,57,58
0,57,59
0,57,60
0,58,0
0,58,1
0,58,2
0,58,3
0,58,4
0,58,5
0,58,6
0,58,7
0,58,8
0,58,9
0,58,10
0,58,11
0,58,12
0,58,13
0,58,14
0,58,15
0,58,16
0,58,17
0,58,18
0,58,19
0,58,20
0,58,21
0,58,22
0,58,23
0,58,24
0,58,25
0,58,26
0,58,27
0,58,28
0,58,29
0,58,30
0,58,31
0,58,32
0,58,33
0,58,34
0,58,35
0,58,36
0,58,37
0,58,38
0,58,39
0,58,40
0,58,41
0,58,42
0,58,43
0,58,44
0,58,45
0,58,46
0,58,47
0,58,48
0,58,49
0,58,50
0,58,51
0,58,52
0,58,53
0,58,54
0,58,55
0,58,56
0,58,57
0,58,58
0,58,59
0,58,60
0,59,0
0,59,1
0,59,2
0,59,3
0,59,4
0,59,5
0,59,6
0,59,7
0,59,8
0,59,9
0,59,10
0,59,11
0,59,12
0,59,13
0,59,14
0,59,15
0,59,16
0,59,17
0,59,18
0,59,19
0,59,20
0,59,21
0,59,22
0,59,23
0,59,24
0,59,25
0,59,26
0,59,27
0,59,28
0,59,29
0,59,30
0,59,31
0,59,32
0,59,33
0,59,34
0,59,35
0,59,36
0,59,37
0,59,38
0,59,39
0,59,40
0,59,41
0,59,42
0,59,43
0,59,44
0,59,45
0,59,46
0,59,47
0,59,48
0,59,49
0,59,50
0,59,51
0,59,52
0,59,53
0,59,54
0,59,55
0,59,56
0,59,57
0,59,58
0,59,59
0,59,60
0,60,0
0,60,1
0,60,2
0,60,3
0,60,4
0,60,5
0,60,6
0,60,7
0,60,8
0,60,9
0,60,10
0,60,11
0,60,12
0,60,13
0,60,14
0,60,15
0,60,16
0,60,17
0,60,18
0,60,19
0,60,20
0,60,21
0,60,22
0,60,23
0,60,24
0,60,25
0,60,26
0,60,27
0,60,28
0,60,29
0,60,30
0,60,31
0,60,32
0,60,33
0,60,34
0,60,35
0,60,36
0,60,37
0,60,38
0,60,39
0,60,40
0,60,41
0,60,42
0,60,43
0,60,44
0,60,45
0,60,46
0,60,47
0,60,48
0,60,49
0,60,50
0,60,51
0,60,52
0,60,53
0,60,54
0,60,55
0,60,56
0,60,57
0,60,58
0,60,59
0,60,60
0,61,0
0,61,1
0,61,2
0,61,3
0,61,4
0,61,5
0,61,6
0,61,7
0,61,8
0,61,9
0,61,10
0,61,11
0,61,12
0,61,13
0,61,14
0,61,15
0,61,16
0,61,17
0,61,18
0,61,19
0,61,20
0,61,21
0,61,22
0,61,23
0,61,24
0,61,25
0,61,26
0,61,27
0,61,28
0,61,29
0,61,30
0,61,31
0,61,32
0,61,33
0,61,34
0,61,35
0,61,36
0,61,37
0,61,38
0,61,39
0,61,40
0,61,41
0,61,42
0,61,43
0,61,44
0,61,45
0,61,46
0,61,47
0,61,48
0,61,49
0,61,50
0,61,51
0,61,52
0,61,53
0,61,54
0,61,55
0,61,56
0,61,57
0,61,58
0,61,59
0,61,60
0,62,0
0,62,1
0,62,2
0,62,3
0,62,4
0,62,5
0,62,6
0,62,7
0,62,8
0,62,9
0,62,10
0,62,11
0,62,12
0,62,13
0,62,14
0,62,15
0,62,16
0,62,17
0,62,18
0,62,19
0,62,20
0,62,21
0,62,22
0,62,23
0,62,24
0,62,25
0,62,26
0,62,27
0,62,28
0,62,29
0,62,30
0,62,31
0,62,32
0,62,33
0,62,34
0,62,35
0,62,36
0,62,37
0,62,38
0,62,39
0,62,40
0,62,41
0,62,42
0,62,43
0,62,44
0,62,45
0,62,46
0,62,47
0,62,48
0,62,49
0,62,50
0,62,51
0,62,52
0,62,53
0,62,54
0,62,55
0,62,56
0,62,57
0,62,58
0,62,59
0,62,60
0,63,0
0,63,1
0,63,2
0,63,3
0,63,4
0,63,5
0,63,6
0,63,7
0,63,8
0,63,9
0,63,10
0,63,11
0,63,12
0,63,13
0,63,14
0,63,15
0,63,16
0,63,17
0,63,18
0,63,19
0,63,20
0,63,21
0,63,22
0,63,23
0,63,24
0,63,25
0,63,26
0,63,27
0,63,28
0,63,29
0,63,30
0,63,31
0,63,32
0,63,33
0,63,34
0,63,35
0,63,36
0,63,37
0,63,38
0,63,39
0,63,40
0,63,41
0,63,42
0,63,43
0,63,44
0,63,45
0,63,46
0,63,47
0,63,48
0,63,49
0,63,50
0,63,51
0,63,52
0,63,53
0,63,54
0,63,55
0,63,56
0,63,57
0,63,58
0,63,59
0,63,60
0,64,0
0,64,1
0,64,2
0,64,3
0,64,4
0,64,5
0,64,6
0,64,7
0,64,8
0,64,9
0,64,10
0,64,11
0,64,12
0,64,13
0,64,14
0,64,15
0,64,16
0,64,17
0,64,18
0,64,19
0,64,20
0,64,21
0,64,22
0,64,23
0,64,24
0,64,25
0,64,26
0,64,27
0,64,28
0,64,29
0,64,30
0,64,31
0,64,32
0,64,33
0,64,34
0,64,35
0,64,36
0,64,37
0,64,38
0,64,39
0,64,40
0,64,41
0,64,42
0,64,43
0,64,44
0,64,45
0,64,46
0,64,47
0,64,48
0,64,49
0,64,50
0,64,51
0,64,52
0,64,53
0,64,54
0,64,55
0,64,56
0,64,57
0,64,58
0,64,59
0,64,60
0,65,0
0,65,1
0,65,2
0,65,3
0,65,4
0,65,5
0,65,6
0,65,7
0,65,8
0,65,9
0,65,10
0,65,11
0,65,12
0,65,13
0,65,14
0,65,15
0,65,16
0,65,17
0,65,18
0,65,19
0,65,20
0,65,21
0,65,22
0,65,23
0,65,24
0,65,25
0,65,26
0,65,27
0,65,28
0,65,29
0,65,30
0,65,31
0,65,32
0,65,33
0,65,34
0,65,35
0,65,36
0,65,37
0,65,38
0,65,39
0,65,40
0,65,41
0,65,42
0,65,43
0,65,44
0,65,45
0,65,46
0,65,47
0,65,48
0,65,49
0,65,50
0,65,51
0,65,52
0,65,53
0,65,54
0,65,55
0,65,56
0,65,57
0,65,58
0,65,59
0,65,60
0,66,0
0,66,1
0,66,2
0,66,3
0,66,4
0,66,5
0,66,6
0,66,7
0,66,8
0,66,9
0,66,10
0,66,11
0,66,12
0,66,13
0,66,14
0,66,15
0,66,16
0,66,17
0,66,18
0,66,19
0,66,20
0,66,21
0,66,22
0,66,23
0,66,24
0,66,25
0,66,26
0,66,27
0,66,28
0,66,29
0,66,30
0,66,31
0,66,32
0,66,33
0,66,34
0,66,35
0,66,36
0,66,37
0,66,38
0,66,39
0,66,40
0,66,41
0,66,42
0,66,43
0,66,44
0,66,45
0,66,46
0,66,47
0,66,48
0,66,49
0,66,50
0,66,51
0,66,52
0,66,53
0,66,54
0,66,55
0,66,56
0,66,57
0,66,58
0,66,59
0,66,60
0,67,0
0,67,1
0,67,2
0,67,3
0,67,4
0,67,5
0,67,6
0,67,7
0,67,8
0,67,9
0,67,10
0,67,11
0,67,12
0,67,13
0,67,14
0,67,15
0,67,16
0,67,17
0,67,18
0,67,19
0,67,20
0,67,21
0,67,22
0,67,23
0,67,24
0,67,25
0,67,26
0,67,27
0,67,28
0,67,29
0,67,30
0,67,31
0,67,32
0,67,33
0,67,34
0,67,35
0,67,36
0,67,37
0,67,38
0,67,39
0,67,40
0,67,41
0,67,42
0,67,43
0,67,44
0,67,45
0,67,46
0,67,47
0,67,48
0,67,49
0,67,50
0,67,51
0,67,52
0,67,53
0,67,54
0,67,55
0,67,56
0,67,57
0,67,58
0,67,59
0,67,60
0,68,0
0,68,1
0,68,2
0,68,3
0,68,4
0,68,5
0,68,6
0,68,7
0,68,8
0,68,9
0,68,10
0,68,11
0,68,12
0,68,13
0,68,14
0,68,15
0,68,16
0,68,17
0,68,18
0,68,19
0,68,20
0,68,21
0,68,22
0,68,23
0,68,24
0,68,25
0,68,26
0,68,27
0,68,28
0,68,29
0,68,30
0,68,31
0,68,32
0,68,33
0,68,34
0,68,35
0,68,36
0,68,37
0,68,38
0,68,39
0,68,40
0,68,41
0,68,42
0,68,43
0,68,44
0,68,45
0,68,46
0,68,47
0,68,48
0,68,49
0,68,50
0,68,51
0,68,52
0,68,53
0,68,54
0,68,55
0,68,56
0,68,57
0,68,58
0,68,59
0,68,60
0,69,0
0,69,1
0,69,2
0,69,3
0,69,4
0,69,5
0,69,6
0,69,7
0,69,8
0,69,9
0,69,10
0,69,11
0,69,12
0,69,13
0,69,14
0,69,15
0,69,16
0,69,17
0,69,18
0,69,19
0,69,20
0,69,21
0,69,22
0,69,23
0,69,24
0,69,25
0,69,26
0,69,27
0,69,28
0,69,29
0,69,30
0,69,31
0,69,32
0,69,33
0,69,34
0,69,35
0,69,36
0,69,37
0,69,38
0,69,39
0,69,40
0,69,41
0,69,42
0,69,43
0,69,44
0,69,45
0,69,46
0,69,47
0,69,48
0,69,49
0,69,50
0,69,51
0,69,52
0,69,53
0,69,54
0,69,55
0,69,56
0,69,57
0,69,58
0,69,59
0,69,60
0,70,0
0,70,1
0,70,2
0,70,3
0,70,4
0,70,5
0,70,6
0,70,7
0,70,8
0,70,9
0,70,10
0,70,11
0,70,12
0,70,13
0,70,14
0,70,15
0,70,16
0,70,17
0,70,18
0,70,19
0,70,20
0,70,21
0,70,22
0,70,23
0,70,24
0,70,25
0,70,26
0,70,27
0,70,28
0,70,29
0,70,30
0,70,31
0,70,32
0,70,33
0,70,34
0,70,35
0,70,36
0,70,37
0,70,38
0,70,39
0,70,40
0,70,41
0,70,42
0,70,43
0,70,44
0,70,45
0,70,46
0,70,47
0,70,48
0,70,49
0,70,50
0,70,51
0,70,52
0,70,53
0,70,54
0,70,55
0,70,56
0,70,57
0,70,58
0,70,59
0,70,60
0,71,0
0,71,1
0,71,2
0,71,3
0,71,4
0,71,5
0,71,6
0,71,7
0,71,8
0,71,9
0,71,10
0,71,11
0,71,12
0,71,13
0,71,14
0,71,15
0,71,16
0,71,17
0,71,18
0,71,19
0,71,20
0,71,21
0,71,22
0,71,23
0,71,24
0,71,25
0,71,26
0,71,27
0,71,28
0,71,29
0,71,30
0,71,31
0,71,32
0,71,33
0,71,34
0,71,35
0,71,36
0,71,37
0,71,38
0,71,39
0,71,40
0,71,41
0,71,42
0,71,43
0,71,44
0,71,45
0,71,46
0,71,47
0,71,48
0,71,49
0,71,50
0,71,51
0,71,52
0,71,53
0,71,54
0,71,55
0,71,56
0,71,57
0,71,58
0,71,59
0,71,60
0,72,0
0,72,1
0,72,2
0,72,3
0,72,4
0,72,5
0,72,6
0,72,7
0,72,8
0,72,9
0,72,10
0,72,11
0,72,12
0,72,13
0,72,14
0,72,15
0,72,16
0,72,17
0,72,18
0,72,19
0,72,20
0,72,21
0,72,22
0,72,23
0,72,24
0,72,25
0,72,26
0,72,27
0,72,28
0,72,29
0,72,30
0,72,31
0,72,32
0,72,33
0,72,34
0,72,35
0,72,36
0,72,37
0,72,38
0,72,39
0,72,40
0,72,41
0,72,42
0,72,43
0,72,44
0,72,45
0,72,46
0,72,47
0,72,48
0,72,49
0,72,50
0,72,51
0,72,52
0,72,53
0,72,54
0,72,55
0,72,56
0,72,57
0,72,58
0,72,59
0,72,60
0,73,0
0,73,1
0,73,2
0,73,3
0,73,4
0,73,5
0,73,6
0,73,7
0,73,8
0,73,9
0,73,10
0,73,11
0,73,12
0,73,13
0,73,14
0,73,15
0,73,16
0,73,17
0,73,18
0,73,19
0,73,20
0,73,21
0,73,22
0,73,23
0,73,24
0,73,25
0,73,26
0,73,27
0,73,28
0,73,29
0,73,30
0,73,31
0,73,32
0,73,33
0,73,34
0,73,35
0,73,36
0,73,37
0,73,38
0,73,39
0,73,40
0,73,41
0,73,42
0,73,43
0,73,44
0,73,45
0,73,46
0,73,47
0,73,48
0,73,49
0,73,50
0,73,51
0,73,52
0,73,53
0,73,54
0,73,55
0,73,56
0,73,57
0,73,58
0,73,59
0,73,60
0,74,0
0,74,1
0,74,2
0,74,3
0,74,4
0,74,5
0,74,6
0,74,7
0,74,8
0,74,9
0,74,10
0,74,11
0,74,12
0,74,13
0,74,14
0,74,15
0,74,16
0,74,17
0,74,18
0,74,19
0,74,20
0,74,21
0,74,22
0,74,23
0,74,24
0,74,25
0,74,26
0,74,27
0,74,28
0,74,29
0,74,30
0,74,31
0,74,32
0,74,33
0,74,34
0,74,35
0,74,36
0,74,37
0,74,38
0,74,39
0,74,40
0,74,41
0,74,42
0,74,43
0,74,44
0,74,45
0,74,46
0,74,47
0,74,48
0,74,49
0,74,50
0,74,51
0,74,52
0,74,53
0,74,54
0,74,55
0,74,56
0,74,57
0,74,58
0,74,59
0,74,60
0,75,0
0,75,1
0,75,2
0,75,3
0,75,4
0,75,5
0,75,6
0,75,7
0,75,8
0,75,9
0,75,10
0,75,11
0,75,12
0,75,13
0,75,14
0,75,15
0,75,16
0,75,17
0,75,18
0,75,19
0,75,20
0,75,21
0,75,22
0,75,23
0,75,24
0,75,25
0,75,26
0,75,27
0,75,28
0,75,29
0,75,30
0,75,31
0,75,32
0,75,33
0,75,34
0,75,35
0,75,36
0,75,37
0,75,38
0,75,39
0,75,40
0,75,41
0,75,42
0,75,43
0,75,44
0,75,45
0,75,46
0,75,47
0,75,48
0,75,49
0,75,50
0,75,51
0,75,52
0,75,53
0,75,54
0,75,55
0,75,56
0,75,57
0,75,58
0,75,59
0,75,60
0,76,0
0,76,1
0,76,2
0,76,3
0,76,4
0,76,5
0,76,6
0,76,7
0,76,8
0,76,9
0,76,10
0,76,11
0,76,12
0,76,13
0,76,14
0,76,15
0,76,16
0,76,17
0,76,18
0,76,19
0,76,20
0,76,21
0,76,22
0,76,23
0,76,24
0,76,25
0,76,26
0,76,27
0,76,28
